timestamp,name,enduse,real[kWh],reactive[kVArh]
2020-01-02 01:00:00 PST,house:5,RANGE,0.00334076,0.00207042
2020-01-02 01:00:00 PST,house:5,WATERHEATER,0.0536723,0
2020-01-02 01:00:00 PST,house:5,CLOTHESWASHER,0.00134407,0.000650961
2020-01-02 01:00:00 PST,house:5,DRYER,0.0088612,0.00126265
2020-01-02 01:00:00 PST,house:2,HVAC,0,0
2020-01-02 01:00:00 PST,house:2,LIGHTS,0.0956643,0.0239757
2020-01-02 01:00:00 PST,house:2,PLUGS,0.116923,0.0566284
2020-01-02 01:00:00 PST,house:2,DISHWASHER,0.00181818,0.000369198
2020-01-02 01:00:00 PST,house:2,MICROWAVE,0.00233853,0.00238578
2020-01-02 01:00:00 PST,house:2,FREEZER,0.0258163,0.0125034
2020-01-02 01:00:00 PST,house:2,REFRIGERATOR,0.0929752,0.0450299
2020-01-02 01:00:00 PST,house:2,RANGE,0.00334076,0.00207042
2020-01-02 01:00:00 PST,house:2,WATERHEATER,0.0536723,0
2020-01-02 01:00:00 PST,house:2,CLOTHESWASHER,0.00134407,0.000650961
2020-01-02 01:00:00 PST,house:2,DRYER,0.0088612,0.00126265
2020-01-02 02:00:00 PST,house:8,HVAC,0,0
2020-01-02 02:00:00 PST,house:8,LIGHTS,0.0931469,0.0233448
2020-01-02 02:00:00 PST,house:8,PLUGS,0.113846,0.0551382
2020-01-02 02:00:00 PST,house:8,DISHWASHER,0.00100313,0.000203695
2020-01-02 02:00:00 PST,house:8,MICROWAVE,0.00233853,0.00238578
2020-01-02 02:00:00 PST,house:8,FREEZER,0.025293,0.01225
2020-01-02 02:00:00 PST,house:8,REFRIGERATOR,0.0904959,0.0438291
2020-01-02 02:00:00 PST,house:8,RANGE,0.00334076,0.00207042
2020-01-02 02:00:00 PST,house:8,WATERHEATER,0.0451977,0
2020-01-02 02:00:00 PST,house:8,CLOTHESWASHER,0.00112006,0.000542468
2020-01-02 02:00:00 PST,house:8,DRYER,0.00553825,0.000789158
2020-01-02 02:00:00 PST,house:5,HVAC,0,0
2020-01-02 02:00:00 PST,house:5,LIGHTS,0.0931469,0.0233448
2020-01-02 02:00:00 PST,house:5,PLUGS,0.113846,0.0551382
2020-01-02 02:00:00 PST,house:5,DISHWASHER,0.00100313,0.000203695
2020-01-02 02:00:00 PST,house:5,MICROWAVE,0.00233853,0.00238578
2020-01-02 02:00:00 PST,house:5,FREEZER,0.025293,0.01225
2020-01-02 02:00:00 PST,house:5,REFRIGERATOR,0.0904959,0.0438291
2020-01-02 02:00:00 PST,house:5,RANGE,0.00334076,0.00207042
2020-01-02 02:00:00 PST,house:5,WATERHEATER,0.0451977,0
2020-01-02 02:00:00 PST,house:5,CLOTHESWASHER,0.00112006,0.000542468
2020-01-02 02:00:00 PST,house:5,DRYER,0.00553825,0.000789158
2020-01-02 02:00:00 PST,house:2,HVAC,0,0
2020-01-02 02:00:00 PST,house:2,LIGHTS,0.0931469,0.0233448
2020-01-02 02:00:00 PST,house:2,PLUGS,0.113846,0.0551382
2020-01-02 02:00:00 PST,house:2,DISHWASHER,0.00100313,0.000203695
2020-01-02 02:00:00 PST,house:2,MICROWAVE,0.00233853,0.00238578
2020-01-02 02:00:00 PST,house:2,FREEZER,0.025293,0.01225
2020-01-02 02:00:00 PST,house:2,REFRIGERATOR,0.0904959,0.0438291
2020-01-02 02:00:00 PST,house:2,RANGE,0.00334076,0.00207042
2020-01-02 02:00:00 PST,house:2,WATERHEATER,0.0451977,0
2020-01-02 02:00:00 PST,house:2,CLOTHESWASHER,0.00112006,0.000542468
2020-01-02 02:00:00 PST,house:2,DRYER,0.00553825,0.000789158
2020-01-02 03:00:00 PST,house:8,HVAC,0,0
2020-01-02 03:00:00 PST,house:8,LIGHTS,0.0906294,0.0227139
2020-01-02 03:00:00 PST,house:8,PLUGS,0.110769,0.053648
2020-01-02 03:00:00 PST,house:8,DISHWASHER,0.000815047,0.000165502
2020-01-02 03:00:00 PST,house:8,MICROWAVE,0.00233853,0.00238578
2020-01-02 03:00:00 PST,house:8,FREEZER,0.0251186,0.0121655
2020-01-02 03:00:00 PST,house:8,REFRIGERATOR,0.0880165,0.0426284
2020-01-02 03:00:00 PST,house:8,RANGE,0.00334076,0.00207042
2020-01-02 03:00:00 PST,house:8,WATERHEATER,0.0423729,0
2020-01-02 03:00:00 PST,house:8,CLOTHESWASHER,0.00106405,0.000515344
2020-01-02 03:00:00 PST,house:8,DRYER,0.00387677,0.00055241
2020-01-02 03:00:00 PST,house:5,HVAC,0,0
2020-01-02 03:00:00 PST,house:5,LIGHTS,0.0906294,0.0227139
2020-01-02 03:00:00 PST,house:5,PLUGS,0.110769,0.053648
2020-01-02 03:00:00 PST,house:5,DISHWASHER,0.000815047,0.000165502
2020-01-02 03:00:00 PST,house:5,MICROWAVE,0.00233853,0.00238578
2020-01-02 03:00:00 PST,house:5,FREEZER,0.0251186,0.0121655
2020-01-02 03:00:00 PST,house:5,REFRIGERATOR,0.0880165,0.0426284
2020-01-02 03:00:00 PST,house:5,RANGE,0.00334076,0.00207042
2020-01-02 03:00:00 PST,house:5,WATERHEATER,0.0423729,0
2020-01-02 03:00:00 PST,house:5,CLOTHESWASHER,0.00106405,0.000515344
2020-01-02 03:00:00 PST,house:5,DRYER,0.00387677,0.00055241
2020-01-02 03:00:00 PST,house:2,HVAC,0,0
2020-01-02 03:00:00 PST,house:2,LIGHTS,0.0906294,0.0227139
2020-01-02 03:00:00 PST,house:2,PLUGS,0.110769,0.053648
2020-01-02 03:00:00 PST,house:2,DISHWASHER,0.000815047,0.000165502
2020-01-02 03:00:00 PST,house:2,MICROWAVE,0.00233853,0.00238578
2020-01-02 03:00:00 PST,house:2,FREEZER,0.0251186,0.0121655
2020-01-02 03:00:00 PST,house:2,REFRIGERATOR,0.0880165,0.0426284
2020-01-02 03:00:00 PST,house:2,RANGE,0.00334076,0.00207042
2020-01-02 03:00:00 PST,house:2,WATERHEATER,0.0423729,0
2020-01-02 03:00:00 PST,house:2,CLOTHESWASHER,0.00106405,0.000515344
2020-01-02 03:00:00 PST,house:2,DRYER,0.00387677,0.00055241
2020-01-02 04:00:00 PST,house:8,HVAC,0,0
2020-01-02 04:00:00 PST,house:8,LIGHTS,0.0931469,0.0233448
2020-01-02 04:00:00 PST,house:8,PLUGS,0.113846,0.0551382
2020-01-02 04:00:00 PST,house:8,DISHWASHER,0.000752351,0.000152771
2020-01-02 04:00:00 PST,house:8,MICROWAVE,0.00233853,0.00238578
2020-01-02 04:00:00 PST,house:8,FREEZER,0.0249441,0.012081
2020-01-02 04:00:00 PST,house:8,REFRIGERATOR,0.0867769,0.042028
2020-01-02 04:00:00 PST,house:8,RANGE,0.00334076,0.00207042
2020-01-02 04:00:00 PST,house:8,WATERHEATER,0.0508475,0
2020-01-02 04:00:00 PST,house:8,CLOTHESWASHER,0.00145607,0.000705208
2020-01-02 04:00:00 PST,house:8,DRYER,0.00498442,0.000710242
2020-01-02 04:00:00 PST,house:5,HVAC,0,0
2020-01-02 04:00:00 PST,house:5,LIGHTS,0.0931469,0.0233448
2020-01-02 04:00:00 PST,house:5,PLUGS,0.113846,0.0551382
2020-01-02 04:00:00 PST,house:5,DISHWASHER,0.000752351,0.000152771
2020-01-02 04:00:00 PST,house:5,MICROWAVE,0.00233853,0.00238578
2020-01-02 04:00:00 PST,house:5,FREEZER,0.0249441,0.012081
2020-01-02 04:00:00 PST,house:5,REFRIGERATOR,0.0867769,0.042028
2020-01-02 04:00:00 PST,house:5,RANGE,0.00334076,0.00207042
2020-01-02 04:00:00 PST,house:5,WATERHEATER,0.0508475,0
2020-01-02 04:00:00 PST,house:5,CLOTHESWASHER,0.00145607,0.000705208
2020-01-02 04:00:00 PST,house:5,DRYER,0.00498442,0.000710242
2020-01-02 04:00:00 PST,house:2,HVAC,0,0
2020-01-02 04:00:00 PST,house:2,LIGHTS,0.0931469,0.0233448
2020-01-02 04:00:00 PST,house:2,PLUGS,0.113846,0.0551382
2020-01-02 04:00:00 PST,house:2,DISHWASHER,0.000752351,0.000152771
2020-01-02 04:00:00 PST,house:2,MICROWAVE,0.00233853,0.00238578
2020-01-02 04:00:00 PST,house:2,FREEZER,0.0249441,0.012081
2020-01-02 04:00:00 PST,house:2,REFRIGERATOR,0.0867769,0.042028
2020-01-02 04:00:00 PST,house:2,RANGE,0.00334076,0.00207042
2020-01-02 04:00:00 PST,house:2,WATERHEATER,0.0508475,0
2020-01-02 04:00:00 PST,house:2,CLOTHESWASHER,0.00145607,0.000705208
2020-01-02 04:00:00 PST,house:2,DRYER,0.00498442,0.000710242
2020-01-02 05:00:00 PST,house:8,HVAC,0,0
2020-01-02 05:00:00 PST,house:8,LIGHTS,0.105734,0.0264995
2020-01-02 05:00:00 PST,house:8,PLUGS,0.129231,0.0625893
2020-01-02 05:00:00 PST,house:8,DISHWASHER,0.00231975,0.000471045
2020-01-02 05:00:00 PST,house:8,MICROWAVE,0.00415739,0.00424138
2020-01-02 05:00:00 PST,house:8,FREEZER,0.0244208,0.0118275
2020-01-02 05:00:00 PST,house:8,REFRIGERATOR,0.089876,0.0435289
2020-01-02 05:00:00 PST,house:8,RANGE,0.00593912,0.00368074
2020-01-02 05:00:00 PST,house:8,WATERHEATER,0.0960452,0
2020-01-02 05:00:00 PST,house:8,CLOTHESWASHER,0.00224011,0.00108494
2020-01-02 05:00:00 PST,house:8,DRYER,0.012738,0.00181506
2020-01-02 05:00:00 PST,house:5,HVAC,0,0
2020-01-02 05:00:00 PST,house:5,LIGHTS,0.105734,0.0264995
2020-01-02 05:00:00 PST,house:5,PLUGS,0.129231,0.0625893
2020-01-02 05:00:00 PST,house:5,DISHWASHER,0.00231975,0.000471045
2020-01-02 05:00:00 PST,house:5,MICROWAVE,0.00415739,0.00424138
2020-01-02 05:00:00 PST,house:5,FREEZER,0.0244208,0.0118275
2020-01-02 05:00:00 PST,house:5,REFRIGERATOR,0.089876,0.0435289
2020-01-02 05:00:00 PST,house:5,RANGE,0.00593912,0.00368074
2020-01-02 05:00:00 PST,house:5,WATERHEATER,0.0960452,0
2020-01-02 05:00:00 PST,house:5,CLOTHESWASHER,0.00224011,0.00108494
2020-01-02 05:00:00 PST,house:5,DRYER,0.012738,0.00181506
2020-01-02 05:00:00 PST,house:2,HVAC,0,0
2020-01-02 05:00:00 PST,house:2,LIGHTS,0.105734,0.0264995
2020-01-02 05:00:00 PST,house:2,PLUGS,0.129231,0.0625893
2020-01-02 05:00:00 PST,house:2,DISHWASHER,0.00231975,0.000471045
2020-01-02 05:00:00 PST,house:2,MICROWAVE,0.00415739,0.00424138
2020-01-02 05:00:00 PST,house:2,FREEZER,0.0244208,0.0118275
2020-01-02 05:00:00 PST,house:2,REFRIGERATOR,0.089876,0.0435289
2020-01-02 05:00:00 PST,house:2,RANGE,0.00593912,0.00368074
2020-01-02 05:00:00 PST,house:2,WATERHEATER,0.0960452,0
2020-01-02 05:00:00 PST,house:2,CLOTHESWASHER,0.00224011,0.00108494
2020-01-02 05:00:00 PST,house:2,DRYER,0.012738,0.00181506
2020-01-02 06:00:00 PST,house:8,HVAC,0,0
2020-01-02 06:00:00 PST,house:8,LIGHTS,0.146014,0.0365946
2020-01-02 06:00:00 PST,house:8,PLUGS,0.178462,0.0864329
2020-01-02 06:00:00 PST,house:8,DISHWASHER,0.00470219,0.000954821
2020-01-02 06:00:00 PST,house:8,MICROWAVE,0.00831477,0.00848277
2020-01-02 06:00:00 PST,house:8,FREEZER,0.024072,0.0116586
2020-01-02 06:00:00 PST,house:8,REFRIGERATOR,0.0942149,0.0456303
2020-01-02 06:00:00 PST,house:8,RANGE,0.0118782,0.00736148
2020-01-02 06:00:00 PST,house:8,WATERHEATER,0.20904,0
2020-01-02 06:00:00 PST,house:8,CLOTHESWASHER,0.00347217,0.00168165
2020-01-02 06:00:00 PST,house:8,DRYER,0.0337833,0.00481386
2020-01-02 06:00:00 PST,house:5,HVAC,0,0
2020-01-02 06:00:00 PST,house:5,LIGHTS,0.146014,0.0365946
2020-01-02 06:00:00 PST,house:5,PLUGS,0.178462,0.0864329
2020-01-02 06:00:00 PST,house:5,DISHWASHER,0.00470219,0.000954821
2020-01-02 06:00:00 PST,house:5,MICROWAVE,0.00831477,0.00848277
2020-01-02 06:00:00 PST,house:5,FREEZER,0.024072,0.0116586
2020-01-02 06:00:00 PST,house:5,REFRIGERATOR,0.0942149,0.0456303
2020-01-02 06:00:00 PST,house:5,RANGE,0.0118782,0.00736148
2020-01-02 06:00:00 PST,house:5,WATERHEATER,0.20904,0
2020-01-02 06:00:00 PST,house:5,CLOTHESWASHER,0.00347217,0.00168165
2020-01-02 06:00:00 PST,house:5,DRYER,0.0337833,0.00481386
2020-01-02 06:00:00 PST,house:2,HVAC,0,0
2020-01-02 06:00:00 PST,house:2,LIGHTS,0.146014,0.0365946
2020-01-02 06:00:00 PST,house:2,PLUGS,0.178462,0.0864329
2020-01-02 06:00:00 PST,house:2,DISHWASHER,0.00470219,0.000954821
2020-01-02 06:00:00 PST,house:2,MICROWAVE,0.00831477,0.00848277
2020-01-02 06:00:00 PST,house:2,FREEZER,0.024072,0.0116586
2020-01-02 06:00:00 PST,house:2,REFRIGERATOR,0.0942149,0.0456303
2020-01-02 06:00:00 PST,house:2,RANGE,0.0118782,0.00736148
2020-01-02 06:00:00 PST,house:2,WATERHEATER,0.20904,0
2020-01-02 06:00:00 PST,house:2,CLOTHESWASHER,0.00347217,0.00168165
2020-01-02 06:00:00 PST,house:2,DRYER,0.0337833,0.00481386
2020-01-02 07:00:00 PST,house:8,HVAC,0,0
2020-01-02 07:00:00 PST,house:8,LIGHTS,0.173706,0.0435349
2020-01-02 07:00:00 PST,house:8,PLUGS,0.212308,0.102825
2020-01-02 07:00:00 PST,house:8,DISHWASHER,0.00808777,0.00164229
2020-01-02 07:00:00 PST,house:8,MICROWAVE,0.0129918,0.0132543
2020-01-02 07:00:00 PST,house:8,FREEZER,0.024072,0.0116586
2020-01-02 07:00:00 PST,house:8,REFRIGERATOR,0.0991736,0.0480319
2020-01-02 07:00:00 PST,house:8,RANGE,0.0185598,0.0115023
2020-01-02 07:00:00 PST,house:8,WATERHEATER,0.338983,0
2020-01-02 07:00:00 PST,house:8,CLOTHESWASHER,0.00660833,0.00320056
2020-01-02 07:00:00 PST,house:8,DRYER,0.057044,0.00812832
2020-01-02 07:00:00 PST,house:5,HVAC,0,0
2020-01-02 07:00:00 PST,house:5,LIGHTS,0.173706,0.0435349
2020-01-02 07:00:00 PST,house:5,PLUGS,0.212308,0.102825
2020-01-02 07:00:00 PST,house:5,DISHWASHER,0.00808777,0.00164229
2020-01-02 07:00:00 PST,house:5,MICROWAVE,0.0129918,0.0132543
2020-01-02 07:00:00 PST,house:5,FREEZER,0.024072,0.0116586
2020-01-02 07:00:00 PST,house:5,REFRIGERATOR,0.0991736,0.0480319
2020-01-02 07:00:00 PST,house:5,RANGE,0.0185598,0.0115023
2020-01-02 07:00:00 PST,house:5,WATERHEATER,0.338983,0
2020-01-02 07:00:00 PST,house:5,CLOTHESWASHER,0.00660833,0.00320056
2020-01-02 07:00:00 PST,house:5,DRYER,0.057044,0.00812832
2020-01-02 07:00:00 PST,house:2,HVAC,0,0
2020-01-02 07:00:00 PST,house:2,LIGHTS,0.173706,0.0435349
2020-01-02 07:00:00 PST,house:2,PLUGS,0.212308,0.102825
2020-01-02 07:00:00 PST,house:2,DISHWASHER,0.00808777,0.00164229
2020-01-02 07:00:00 PST,house:2,MICROWAVE,0.0129918,0.0132543
2020-01-02 07:00:00 PST,house:2,FREEZER,0.024072,0.0116586
2020-01-02 07:00:00 PST,house:2,REFRIGERATOR,0.0991736,0.0480319
2020-01-02 07:00:00 PST,house:2,RANGE,0.0185598,0.0115023
2020-01-02 07:00:00 PST,house:2,WATERHEATER,0.338983,0
2020-01-02 07:00:00 PST,house:2,CLOTHESWASHER,0.00660833,0.00320056
2020-01-02 07:00:00 PST,house:2,DRYER,0.057044,0.00812832
2020-01-02 08:00:00 PST,house:8,HVAC,0,0
2020-01-02 08:00:00 PST,house:8,LIGHTS,0.153566,0.0384874
2020-01-02 08:00:00 PST,house:8,PLUGS,0.187692,0.0909035
2020-01-02 08:00:00 PST,house:8,DISHWASHER,0.0112853,0.00229157
2020-01-02 08:00:00 PST,house:8,MICROWAVE,0.0116927,0.0119289
2020-01-02 08:00:00 PST,house:8,FREEZER,0.0244208,0.0118275
2020-01-02 08:00:00 PST,house:8,REFRIGERATOR,0.0979339,0.0474315
2020-01-02 08:00:00 PST,house:8,RANGE,0.0167038,0.0103521
2020-01-02 08:00:00 PST,house:8,WATERHEATER,0.310734,0
2020-01-02 08:00:00 PST,house:8,CLOTHESWASHER,0.0099125,0.00480084
2020-01-02 08:00:00 PST,house:8,DRYER,0.0731049,0.0104169
2020-01-02 08:00:00 PST,house:5,HVAC,0,0
2020-01-02 08:00:00 PST,house:5,LIGHTS,0.153566,0.0384874
2020-01-02 08:00:00 PST,house:5,PLUGS,0.187692,0.0909035
2020-01-02 08:00:00 PST,house:5,DISHWASHER,0.0112853,0.00229157
2020-01-02 08:00:00 PST,house:5,MICROWAVE,0.0116927,0.0119289
2020-01-02 08:00:00 PST,house:5,FREEZER,0.0244208,0.0118275
2020-01-02 08:00:00 PST,house:5,REFRIGERATOR,0.0979339,0.0474315
2020-01-02 08:00:00 PST,house:5,RANGE,0.0167038,0.0103521
2020-01-02 08:00:00 PST,house:5,WATERHEATER,0.310734,0
2020-01-02 08:00:00 PST,house:5,CLOTHESWASHER,0.0099125,0.00480084
2020-01-02 08:00:00 PST,house:5,DRYER,0.0731049,0.0104169
2020-01-02 08:00:00 PST,house:2,HVAC,0,0
2020-01-02 08:00:00 PST,house:2,LIGHTS,0.153566,0.0384874
2020-01-02 08:00:00 PST,house:2,PLUGS,0.187692,0.0909035
2020-01-02 08:00:00 PST,house:2,DISHWASHER,0.0112853,0.00229157
2020-01-02 08:00:00 PST,house:2,MICROWAVE,0.0116927,0.0119289
2020-01-02 08:00:00 PST,house:2,FREEZER,0.0244208,0.0118275
2020-01-02 08:00:00 PST,house:2,REFRIGERATOR,0.0979339,0.0474315
2020-01-02 08:00:00 PST,house:2,RANGE,0.0167038,0.0103521
2020-01-02 08:00:00 PST,house:2,WATERHEATER,0.310734,0
2020-01-02 08:00:00 PST,house:2,CLOTHESWASHER,0.0099125,0.00480084
2020-01-02 08:00:00 PST,house:2,DRYER,0.0731049,0.0104169
2020-01-02 09:00:00 PST,house:8,HVAC,0,0
2020-01-02 09:00:00 PST,house:8,LIGHTS,0.140979,0.0353327
2020-01-02 09:00:00 PST,house:8,PLUGS,0.172308,0.0834524
2020-01-02 09:00:00 PST,house:8,DISHWASHER,0.0110972,0.00225338
2020-01-02 09:00:00 PST,house:8,MICROWAVE,0.011173,0.0113987
2020-01-02 09:00:00 PST,house:8,FREEZER,0.0245953,0.011912
2020-01-02 09:00:00 PST,house:8,REFRIGERATOR,0.0979339,0.0474315
2020-01-02 09:00:00 PST,house:8,RANGE,0.0159614,0.00989198
2020-01-02 09:00:00 PST,house:8,WATERHEATER,0.265537,0
2020-01-02 09:00:00 PST,house:8,CLOTHESWASHER,0.0118166,0.00572304
2020-01-02 09:00:00 PST,house:8,DRYER,0.0969193,0.0138103
2020-01-02 09:00:00 PST,house:5,HVAC,0,0
2020-01-02 09:00:00 PST,house:5,LIGHTS,0.140979,0.0353327
2020-01-02 09:00:00 PST,house:5,PLUGS,0.172308,0.0834524
2020-01-02 09:00:00 PST,house:5,DISHWASHER,0.0110972,0.00225338
2020-01-02 09:00:00 PST,house:5,MICROWAVE,0.011173,0.0113987
2020-01-02 09:00:00 PST,house:5,FREEZER,0.0245953,0.011912
2020-01-02 09:00:00 PST,house:5,REFRIGERATOR,0.0979339,0.0474315
2020-01-02 09:00:00 PST,house:5,RANGE,0.0159614,0.00989198
2020-01-02 09:00:00 PST,house:5,WATERHEATER,0.265537,0
2020-01-02 09:00:00 PST,house:5,CLOTHESWASHER,0.0118166,0.00572304
2020-01-02 09:00:00 PST,house:5,DRYER,0.0969193,0.0138103
2020-01-02 09:00:00 PST,house:2,HVAC,0,0
2020-01-02 09:00:00 PST,house:2,LIGHTS,0.140979,0.0353327
2020-01-02 09:00:00 PST,house:2,PLUGS,0.172308,0.0834524
2020-01-02 09:00:00 PST,house:2,DISHWASHER,0.0110972,0.00225338
2020-01-02 09:00:00 PST,house:2,MICROWAVE,0.011173,0.0113987
2020-01-02 09:00:00 PST,house:2,FREEZER,0.0245953,0.011912
2020-01-02 09:00:00 PST,house:2,REFRIGERATOR,0.0979339,0.0474315
2020-01-02 09:00:00 PST,house:2,RANGE,0.0159614,0.00989198
2020-01-02 09:00:00 PST,house:2,WATERHEATER,0.265537,0
2020-01-02 09:00:00 PST,house:2,CLOTHESWASHER,0.0118166,0.00572304
2020-01-02 09:00:00 PST,house:2,DRYER,0.0969193,0.0138103
2020-01-02 10:00:00 PST,house:8,HVAC,0,0
2020-01-02 10:00:00 PST,house:8,LIGHTS,0.133427,0.0334399
2020-01-02 10:00:00 PST,house:8,PLUGS,0.163077,0.0789818
2020-01-02 10:00:00 PST,house:8,DISHWASHER,0.00902821,0.00183326
2020-01-02 10:00:00 PST,house:8,MICROWAVE,0.0116927,0.0119289
2020-01-02 10:00:00 PST,house:8,FREEZER,0.0247697,0.0119965
2020-01-02 10:00:00 PST,house:8,REFRIGERATOR,0.0966942,0.0468311
2020-01-02 10:00:00 PST,house:8,RANGE,0.0167038,0.0103521
2020-01-02 10:00:00 PST,house:8,WATERHEATER,0.231638,0
2020-01-02 10:00:00 PST,house:8,CLOTHESWASHER,0.0120406,0.00583153
2020-01-02 10:00:00 PST,house:8,DRYER,0.113534,0.0161777
2020-01-02 10:00:00 PST,house:5,HVAC,0,0
2020-01-02 10:00:00 PST,house:5,LIGHTS,0.133427,0.0334399
2020-01-02 10:00:00 PST,house:5,PLUGS,0.163077,0.0789818
2020-01-02 10:00:00 PST,house:5,DISHWASHER,0.00902821,0.00183326
2020-01-02 10:00:00 PST,house:5,MICROWAVE,0.0116927,0.0119289
2020-01-02 10:00:00 PST,house:5,FREEZER,0.0247697,0.0119965
2020-01-02 10:00:00 PST,house:5,REFRIGERATOR,0.0966942,0.0468311
2020-01-02 10:00:00 PST,house:5,RANGE,0.0167038,0.0103521
2020-01-02 10:00:00 PST,house:5,WATERHEATER,0.231638,0
2020-01-02 10:00:00 PST,house:5,CLOTHESWASHER,0.0120406,0.00583153
2020-01-02 10:00:00 PST,house:5,DRYER,0.113534,0.0161777
2020-01-02 10:00:00 PST,house:2,HVAC,0,0
2020-01-02 10:00:00 PST,house:2,LIGHTS,0.133427,0.0334399
2020-01-02 10:00:00 PST,house:2,PLUGS,0.163077,0.0789818
2020-01-02 10:00:00 PST,house:2,DISHWASHER,0.00902821,0.00183326
2020-01-02 10:00:00 PST,house:2,MICROWAVE,0.0116927,0.0119289
2020-01-02 10:00:00 PST,house:2,FREEZER,0.0247697,0.0119965
2020-01-02 10:00:00 PST,house:2,REFRIGERATOR,0.0966942,0.0468311
2020-01-02 10:00:00 PST,house:2,RANGE,0.0167038,0.0103521
2020-01-02 10:00:00 PST,house:2,WATERHEATER,0.231638,0
2020-01-02 10:00:00 PST,house:2,CLOTHESWASHER,0.0120406,0.00583153
2020-01-02 10:00:00 PST,house:2,DRYER,0.113534,0.0161777
2020-01-02 11:00:00 PST,house:8,HVAC,0,0
2020-01-02 11:00:00 PST,house:8,LIGHTS,0.128392,0.032178
2020-01-02 11:00:00 PST,house:8,PLUGS,0.156923,0.0760013
2020-01-02 11:00:00 PST,house:8,DISHWASHER,0.00708464,0.0014386
2020-01-02 11:00:00 PST,house:8,MICROWAVE,0.0153304,0.0156401
2020-01-02 11:00:00 PST,house:8,FREEZER,0.0256419,0.0124189
2020-01-02 11:00:00 PST,house:8,REFRIGERATOR,0.0966942,0.0468311
2020-01-02 11:00:00 PST,house:8,RANGE,0.0219005,0.0135727
2020-01-02 11:00:00 PST,house:8,WATERHEATER,0.200565,0
2020-01-02 11:00:00 PST,house:8,CLOTHESWASHER,0.0113686,0.00550605
2020-01-02 11:00:00 PST,house:8,DRYER,0.117965,0.0168091
2020-01-02 11:00:00 PST,house:5,HVAC,0,0
2020-01-02 11:00:00 PST,house:5,LIGHTS,0.128392,0.032178
2020-01-02 11:00:00 PST,house:5,PLUGS,0.156923,0.0760013
2020-01-02 11:00:00 PST,house:5,DISHWASHER,0.00708464,0.0014386
2020-01-02 11:00:00 PST,house:5,MICROWAVE,0.0153304,0.0156401
2020-01-02 11:00:00 PST,house:5,FREEZER,0.0256419,0.0124189
2020-01-02 11:00:00 PST,house:5,REFRIGERATOR,0.0966942,0.0468311
2020-01-02 11:00:00 PST,house:5,RANGE,0.0219005,0.0135727
2020-01-02 11:00:00 PST,house:5,WATERHEATER,0.200565,0
2020-01-02 11:00:00 PST,house:5,CLOTHESWASHER,0.0113686,0.00550605
2020-01-02 11:00:00 PST,house:5,DRYER,0.117965,0.0168091
2020-01-02 11:00:00 PST,house:2,HVAC,0,0
2020-01-02 11:00:00 PST,house:2,LIGHTS,0.128392,0.032178
2020-01-02 11:00:00 PST,house:2,PLUGS,0.156923,0.0760013
2020-01-02 11:00:00 PST,house:2,DISHWASHER,0.00708464,0.0014386
2020-01-02 11:00:00 PST,house:2,MICROWAVE,0.0153304,0.0156401
2020-01-02 11:00:00 PST,house:2,FREEZER,0.0256419,0.0124189
2020-01-02 11:00:00 PST,house:2,REFRIGERATOR,0.0966942,0.0468311
2020-01-02 11:00:00 PST,house:2,RANGE,0.0219005,0.0135727
2020-01-02 11:00:00 PST,house:2,WATERHEATER,0.200565,0
2020-01-02 11:00:00 PST,house:2,CLOTHESWASHER,0.0113686,0.00550605
2020-01-02 11:00:00 PST,house:2,DRYER,0.117965,0.0168091
2020-01-02 12:00:00 PST,house:8,HVAC,0,0
2020-01-02 12:00:00 PST,house:8,LIGHTS,0.123357,0.0309161
2020-01-02 12:00:00 PST,house:8,PLUGS,0.150769,0.0730209
2020-01-02 12:00:00 PST,house:8,DISHWASHER,0.00727273,0.00147679
2020-01-02 12:00:00 PST,house:8,MICROWAVE,0.0163697,0.0167004
2020-01-02 12:00:00 PST,house:8,FREEZER,0.0266885,0.0129258
2020-01-02 12:00:00 PST,house:8,REFRIGERATOR,0.101033,0.0489325
2020-01-02 12:00:00 PST,house:8,RANGE,0.0233853,0.0144929
2020-01-02 12:00:00 PST,house:8,WATERHEATER,0.175141,0
2020-01-02 12:00:00 PST,house:8,CLOTHESWASHER,0.00985649,0.00477372
2020-01-02 12:00:00 PST,house:8,DRYER,0.107442,0.0153097
2020-01-02 12:00:00 PST,house:5,HVAC,0,0
2020-01-02 12:00:00 PST,house:5,LIGHTS,0.123357,0.0309161
2020-01-02 12:00:00 PST,house:5,PLUGS,0.150769,0.0730209
2020-01-02 12:00:00 PST,house:5,DISHWASHER,0.00727273,0.00147679
2020-01-02 12:00:00 PST,house:5,MICROWAVE,0.0163697,0.0167004
2020-01-02 12:00:00 PST,house:5,FREEZER,0.0266885,0.0129258
2020-01-02 12:00:00 PST,house:5,REFRIGERATOR,0.101033,0.0489325
2020-01-02 12:00:00 PST,house:5,RANGE,0.0233853,0.0144929
2020-01-02 12:00:00 PST,house:5,WATERHEATER,0.175141,0
2020-01-02 12:00:00 PST,house:5,CLOTHESWASHER,0.00985649,0.00477372
2020-01-02 12:00:00 PST,house:5,DRYER,0.107442,0.0153097
2020-01-02 12:00:00 PST,house:2,HVAC,0,0
2020-01-02 12:00:00 PST,house:2,LIGHTS,0.123357,0.0309161
2020-01-02 12:00:00 PST,house:2,PLUGS,0.150769,0.0730209
